Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
39,0,0,1,3,3,0,3923,0,2,3,1,109760,1.0,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3
32,0,1,1,6,3,3,3924,1,1,1,1,36600,3.0,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3
40,0,1,0,6,3,0,3925,1,3,3,0,104820,1.0,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3
45,0,1,1,19,4,1,3926,1,1,6,1,71190,4.0,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3
30,0,2,0,9,3,0,3927,1,1,7,0,95820,0.0,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3
24,0,2,0,3,4,2,3928,1,1,0,1,45080,0.0,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3
30,1,2,1,10,3,0,3929,0,1,8,2,22070,6.0,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3
31,0,1,1,3,2,0,3930,1,3,2,1,77560,1.0,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3
27,0,1,0,3,3,0,3931,1,1,5,0,66940,1.0,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3
29,1,1,0,4,3,2,3932,1,5,1,0,36910,1.0,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3
29,0,2,1,8,4,0,3933,0,1,0,0,23770,8.0,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4
30,0,1,0,7,3,0,3934,1,3,0,2,23130,2.0,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3
34,0,1,1,1,2,1,3935,0,2,4,1,176650,0.0,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3
33,0,0,1,2,4,1,3936,1,1,6,0,25960,8.0,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3
49,0,1,0,3,4,2,3937,1,1,0,0,47280,3.0,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3
33,1,1,1,10,3,0,3938,1,1,0,0,43020,2.0,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3
38,0,2,1,28,3,1,3939,1,1,4,1,29790,4.0,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3
31,1,1,2,9,4,4,3940,1,2,2,1,168850,2.0,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3
29,0,1,1,3,4,5,3941,0,2,6,2,55930,1.0,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3
30,0,1,1,2,1,1,3942,1,1,6,1,104450,3.0,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3
32,0,0,1,10,4,0,3943,0,1,2,0,87400,2.0,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3
38,0,1,1,8,2,3,3944,0,1,3,1,25140,3.0,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3
43,1,2,1,1,4,5,3945,1,3,0,1,76550,9.0,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3
42,0,1,2,1,3,5,3946,0,1,4,2,174650,8.0,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3
55,0,1,1,3,2,0,3947,0,1,0,1,73510,8.0,20,8,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4
33,0,0,1,14,3,5,3948,1,1,1,2,108200,5.0,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3
41,0,1,1,5,3,1,3949,1,1,6,2,121690,1.0,19,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3
34,0,0,1,7,4,1,3950,0,1,1,2,196260,1.0,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4
53,0,0,1,10,4,1,3951,1,2,4,1,20700,4.0,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3
43,0,1,0,16,2,2,3952,0,1,2,0,67820,0.0,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3
34,0,1,0,10,2,0,3953,0,5,0,0,77790,5.0,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3
21,1,1,0,1,2,2,3954,1,5,4,0,27910,1.0,14,8,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3
38,0,1,1,8,2,0,3955,0,2,0,1,32010,1.0,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3
22,1,1,1,1,3,5,3956,1,4,1,1,49680,1.0,14,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3
31,0,1,1,8,5,0,3957,1,5,0,1,131200,1.0,12,8,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3
51,0,1,1,1,4,0,3958,0,1,5,1,40330,2.0,14,8,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3
37,0,1,1,24,1,0,3959,1,2,0,1,32910,1.0,16,8,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3
46,0,1,0,3,4,2,3960,0,1,6,2,42720,7.0,13,8,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3
36,0,1,1,27,3,3,3961,0,4,1,1,50560,7.0,12,8,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3
44,1,2,0,10,4,0,3962,1,1,1,2,28440,1.0,12,8,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3
37,0,1,1,19,2,3,3963,1,2,0,2,27030,2.0,14,8,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3
35,1,1,1,15,4,0,3964,1,2,1,0,19040,1.0,22,8,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4
33,0,1,1,8,5,1,3965,1,2,2,1,82240,6.0,19,8,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3
28,0,1,0,9,3,1,3966,0,2,0,1,47660,1.0,12,8,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3
39,0,1,0,3,4,2,3967,0,2,2,0,26100,7.0,12,8,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3
46,0,0,1,9,2,0,3968,1,2,3,0,57310,8.0,17,8,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3
40,0,1,1,2,2,1,3969,1,1,7,1,25390,4.0,12,8,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3
42,0,1,1,7,4,5,3970,0,2,2,1,57140,5.0,11,8,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3
35,0,0,0,10,1,0,3971,0,2,7,2,43230,2.0,18,8,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3
38,0,0,0,6,4,2,3972,1,3,0,2,73360,5.0,11,8,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3
34,1,2,1,2,1,0,3973,1,1,3,1,134990,4.0,23,8,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4
37,1,1,1,24,3,0,3974,1,1,2,0,137580,1.0,11,8,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3
39,0,2,1,2,1,1,3975,1,2,4,2,51550,2.0,18,8,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3
43,0,0,2,8,5,1,3976,0,3,0,0,22580,4.0,18,8,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3
41,0,1,1,3,3,0,3977,1,3,1,0,35970,3.0,13,8,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3
41,0,1,1,1,1,3,3978,1,3,2,2,25150,0.0,18,8,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3
30,0,1,0,26,3,2,3979,0,2,5,0,44200,9.0,11,8,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3
26,1,1,2,2,1,3,3980,0,3,0,1,65780,0.0,15,8,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3
46,1,1,1,10,3,1,3981,1,1,0,1,44220,4.0,11,8,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3
40,0,1,0,27,2,1,3982,0,3,0,2,102740,4.0,18,8,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3
34,0,1,1,2,3,0,3983,1,2,2,1,53430,1.0,14,8,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3
58,0,0,1,2,4,1,3984,1,1,2,2,23760,4.0,12,8,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3
35,0,1,1,8,1,3,3985,0,3,3,1,53460,0.0,14,8,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3
47,0,1,1,19,5,1,3986,0,2,1,2,28270,8.0,14,8,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3
40,0,1,1,1,4,0,3987,1,2,5,2,199430,2.0,13,8,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3
54,0,1,0,27,4,1,3988,1,1,1,1,31310,4.0,14,8,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3
31,0,2,0,8,4,5,3989,0,3,3,1,25520,2.0,18,8,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3
28,0,1,0,1,2,0,3990,1,3,5,1,44770,1.0,15,8,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3
38,0,1,1,19,3,1,3991,0,2,3,1,64740,2.0,13,8,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3
26,0,1,0,8,3,2,3992,0,1,4,0,30330,1.0,12,8,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3
58,0,2,1,10,4,3,3993,0,1,6,1,29360,2.0,13,8,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3
18,0,0,1,2,3,0,3994,1,3,6,0,186060,1.0,24,8,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4
31,1,1,1,2,3,0,3995,1,3,2,1,21680,0.0,14,8,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3
29,1,1,1,8,2,1,3996,1,1,5,2,28530,4.0,14,8,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3
45,0,0,0,1,4,3,3997,1,1,1,1,170480,4.0,15,8,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3
36,0,1,0,2,3,3,3998,0,5,2,1,22900,4.0,11,8,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3
43,0,2,0,8,3,1,3999,1,1,7,1,36000,1.0,23,8,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4
27,0,2,0,8,4,0,4000,1,5,1,0,21070,0.0,13,8,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3
29,0,2,1,6,2,1,4001,1,1,8,1,41150,1.0,11,8,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3
32,0,2,0,9,4,0,4002,1,4,0,0,43270,8.0,13,8,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3
42,0,0,1,11,3,1,4003,1,1,5,1,178560,3.0,18,8,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3
47,0,1,0,2,2,0,4004,0,5,5,0,31960,4.0,14,8,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3
46,0,1,2,1,3,0,4005,0,1,2,2,190810,3.0,21,8,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4
28,0,0,1,7,3,0,4006,1,1,0,2,89660,1.0,16,8,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3
29,0,1,1,16,3,1,4007,0,1,3,2,22100,8.0,11,8,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3
42,0,1,0,2,4,1,4008,0,2,7,0,45390,4.0,17,8,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3
32,1,1,1,1,1,1,4009,1,2,2,0,27410,7.0,11,8,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3
46,0,1,1,23,1,0,4010,1,2,2,2,34910,2.0,14,8,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3
27,0,1,0,2,3,0,4011,0,5,1,1,45410,1.0,14,8,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3
29,0,1,1,1,2,1,4012,1,3,0,1,26780,1.0,25,8,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4
43,0,1,1,1,3,0,4013,1,1,3,1,73790,7.0,13,8,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3
48,0,1,1,2,3,0,4014,0,2,5,1,62720,4.0,14,8,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3
29,1,2,1,13,2,0,4015,0,1,2,0,52200,1.0,17,8,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3
46,1,1,1,4,4,1,4016,0,2,6,1,27430,5.0,25,8,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4
27,0,2,1,16,4,1,4017,1,3,4,1,49980,0.0,20,8,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4
39,0,1,1,2,3,3,4018,1,3,4,2,102520,8.0,13,8,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3
55,0,1,1,2,3,0,4019,0,1,8,1,27810,8.0,13,8,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3
28,0,1,1,29,2,0,4020,1,2,2,1,68520,1.0,18,8,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3
30,1,1,0,12,4,0,4021,0,2,0,0,49500,1.0,12,8,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3
22,1,1,1,16,2,0,4022,0,2,2,0,35790,1.0,19,8,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3
36,0,1,1,11,3,0,4023,1,1,0,1,131910,1.0,14,8,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3
31,0,1,1,2,4,0,4024,0,5,5,2,103770,1.0,14,8,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3
34,0,1,0,14,2,3,4025,0,1,0,1,22350,2.0,14,8,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3
29,0,1,1,5,5,0,4026,0,1,0,0,105020,3.0,12,8,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3
37,0,1,1,7,2,1,4027,1,1,3,1,20110,5.0,13,8,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3
35,0,1,0,2,1,3,4028,1,2,2,1,18590,0.0,25,8,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4
45,0,1,1,3,3,1,4029,0,2,0,1,37600,0.0,14,8,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3
36,0,2,1,5,3,1,4030,0,4,3,0,177790,1.0,17,8,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3
40,0,1,1,3,3,5,4031,1,1,0,2,68330,2.0,13,8,0,22.0,3,19,11,16,1.0,4.0,3.0,3,3
26,0,1,1,26,2,0,4032,1,2,8,1,68120,1.0,13,8,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3
27,0,1,1,4,3,3,4033,1,2,3,0,51710,0.0,20,8,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4
48,0,2,1,2,3,0,4034,1,2,7,2,197400,3.0,14,8,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3
44,0,1,0,1,2,1,4035,1,4,5,1,187110,2.0,12,8,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3
34,1,0,1,27,2,0,4036,0,1,6,1,36920,1.0,12,8,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3
56,1,1,2,1,2,1,4037,0,5,0,0,25590,1.0,21,8,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4
36,0,1,1,13,3,3,4038,0,3,4,1,25170,2.0,14,8,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3
41,0,1,1,5,3,0,4039,0,1,0,1,66230,5.0,18,8,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3
42,0,1,1,7,3,3,4040,0,2,0,1,182650,9.0,12,8,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3
31,0,1,0,9,4,0,4041,0,1,0,2,161240,2.0,23,8,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4
34,0,1,1,8,1,0,4042,0,3,2,1,25850,3.0,12,8,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3
31,0,1,0,25,2,0,4043,0,3,3,2,182130,8.0,21,8,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4
26,0,2,0,16,2,0,4044,1,2,4,1,83800,0.0,14,8,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3
45,0,2,1,8,4,0,4045,0,2,5,0,29940,4.0,18,8,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3
33,0,1,0,1,3,0,4046,0,5,0,0,12230,1.0,13,8,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3
28,0,2,0,8,3,0,4047,1,4,1,1,11180,1.0,11,8,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3
29,1,2,2,2,4,4,4048,1,2,0,0,28750,1.0,11,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3
39,0,0,1,8,5,1,4049,0,2,6,1,188240,6.0,19,8,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3
27,0,1,0,3,2,3,4050,1,2,4,1,135770,1.0,12,8,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3
34,0,2,1,9,4,0,4051,0,2,3,1,26250,1.0,12,8,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3
28,1,1,1,25,3,3,4052,1,1,7,0,187890,3.0,16,8,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3
47,0,0,1,1,4,1,4053,1,1,1,1,45380,8.0,11,8,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3
56,0,1,1,4,3,3,4054,0,2,0,1,198470,4.0,14,8,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3
39,0,1,1,1,3,5,4055,0,1,2,1,105120,1.0,12,8,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3
38,0,2,1,4,2,1,4056,0,1,5,2,44440,1.0,13,8,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3
58,0,1,0,5,3,2,4057,1,5,6,1,21540,4.0,21,8,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4
32,1,2,1,9,3,0,4058,1,2,2,0,191900,3.0,17,8,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3
38,0,1,1,3,4,0,4059,0,1,6,2,44900,2.0,21,8,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4
49,0,2,0,11,4,0,4060,1,2,1,1,35060,3.0,11,8,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3
42,0,1,0,1,3,0,4061,0,1,0,2,23720,3.0,12,8,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3
27,1,2,0,8,1,0,4062,1,4,2,1,102310,1.0,13,8,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3
35,0,1,1,25,1,1,4063,1,1,0,1,54100,0.0,18,8,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3
28,0,0,1,21,1,1,4064,1,3,1,0,79780,1.0,16,8,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3
31,0,0,0,23,1,1,4065,1,1,0,2,38670,1.0,11,8,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3
36,0,0,1,1,3,0,4066,1,2,1,1,28380,1.0,19,8,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3
34,0,1,0,2,3,2,4067,1,4,4,0,46950,1.0,16,8,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3
34,0,1,1,19,3,3,4068,0,1,7,2,33390,1.0,16,8,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3
26,0,1,1,2,2,0,4069,1,2,1,0,20800,0.0,13,8,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3
29,0,1,1,2,4,5,4070,1,2,2,1,20960,0.0,22,8,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4
32,0,0,1,3,1,0,4071,1,3,5,2,62090,5.0,17,8,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3
31,0,2,1,25,5,3,4072,0,2,8,1,180610,1.0,14,8,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3
28,1,1,0,7,5,0,4073,0,2,6,2,171230,5.0,15,8,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3
38,0,1,1,9,2,3,4074,1,3,6,0,23720,4.0,12,8,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3
35,0,1,1,5,3,0,4075,1,2,6,1,48830,1.0,18,8,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3
27,0,1,0,2,3,0,4076,0,1,5,0,39040,1.0,15,8,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3
32,0,1,1,8,1,1,4077,0,2,1,0,46270,8.0,17,8,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3
31,1,2,1,2,1,5,4078,1,3,0,1,70940,1.0,14,8,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3
53,1,1,1,18,3,1,4079,1,1,1,0,34230,6.0,15,8,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3
54,0,1,1,14,3,5,4080,1,3,1,1,66740,3.0,17,8,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3
33,0,2,1,2,4,1,4081,0,4,0,2,168800,1.0,14,8,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3
43,0,1,1,3,3,1,4082,1,1,1,1,90940,1.0,12,8,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3
38,0,2,1,2,5,1,4083,0,4,0,1,84460,0.0,14,8,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3
55,0,1,0,9,3,2,4084,1,2,2,1,119160,4.0,15,8,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3
31,0,1,0,6,3,5,4085,1,1,3,2,45340,1.0,13,8,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3
39,0,1,1,4,3,0,4086,1,2,0,0,98520,0.0,12,8,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3
42,0,0,1,10,4,0,4087,0,2,1,0,61510,1.0,13,8,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3
31,0,0,1,14,2,0,4088,1,2,4,1,23020,4.0,14,8,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3
54,0,1,1,1,3,1,4089,0,2,8,0,23620,6.0,13,8,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3
24,0,1,1,5,4,5,4090,1,1,3,0,178610,1.0,11,8,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3
23,0,1,1,7,3,0,4091,1,2,1,0,191870,1.0,11,8,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3
40,0,2,1,21,3,1,4092,0,3,1,1,197170,1.0,21,8,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4
40,0,1,1,8,1,1,4093,0,5,1,1,35440,3.0,18,8,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3
25,0,1,0,20,5,1,4094,0,2,2,1,85000,4.0,12,8,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3
30,0,1,2,20,4,0,4095,1,2,1,1,46610,1.0,11,8,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3
25,0,1,1,7,2,1,4096,1,5,0,2,41030,6.0,15,8,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3
47,0,1,1,1,4,0,4097,1,2,0,0,42490,2.0,13,8,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3
33,0,0,1,1,3,0,4098,1,2,1,2,140260,1.0,12,8,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3
38,0,1,1,19,3,0,4099,0,2,0,1,68930,0.0,17,8,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3
31,0,1,1,10,4,1,4100,0,3,0,1,61250,0.0,13,8,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3
38,0,2,1,1,4,5,4101,1,2,1,1,36690,2.0,19,8,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3
42,0,1,1,6,3,1,4102,1,2,2,2,100080,6.0,19,8,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3
41,0,1,0,2,2,1,4103,1,1,4,1,23870,3.0,17,8,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3
47,0,0,1,21,2,1,4104,1,1,0,1,46390,0.0,11,8,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3
35,0,1,1,4,3,0,4105,1,2,4,1,78980,7.0,15,8,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3
22,0,1,2,12,1,4,4106,1,2,0,0,25340,0.0,11,8,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3
35,0,1,1,9,3,1,4107,0,2,0,0,131420,1.0,25,8,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4
33,0,1,0,3,4,1,4108,1,3,4,1,16110,0.0,14,8,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3
32,0,1,1,3,2,3,4109,1,3,3,0,53630,1.0,13,8,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3
40,0,1,1,1,4,1,4110,1,2,7,1,50710,8.0,17,8,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3
32,0,1,1,1,2,1,4111,1,3,0,1,136950,0.0,13,8,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3
39,0,1,1,4,4,0,4112,1,1,0,0,134020,7.0,14,8,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3
38,0,1,0,20,4,1,4113,0,2,7,1,20290,3.0,11,8,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3
32,0,1,1,18,3,0,4114,1,2,5,1,63770,1.0,12,8,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3
37,0,1,1,1,3,0,4115,0,4,0,1,54290,1.0,17,8,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3
25,0,1,1,2,4,1,4116,0,2,3,2,27850,0.0,21,8,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4
52,0,0,1,2,4,5,4117,1,1,5,2,46140,2.0,16,8,1,16.0,3,9,0,0,1.0,4.0,3.0,3,3
44,0,1,1,8,1,0,4118,0,1,6,0,26100,6.0,15,8,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3
21,0,1,0,10,5,1,4119,1,3,1,0,66870,1.0,19,8,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3
39,0,0,1,3,4,0,4120,0,2,7,0,47240,2.0,12,8,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3
23,1,2,1,2,4,0,4121,0,2,3,1,61790,1.0,11,8,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3
36,0,1,1,24,3,0,4122,0,2,2,1,61200,0.0,19,8,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3
36,0,2,1,16,1,1,4123,1,2,0,2,105960,7.0,15,8,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3
56,0,0,1,8,1,0,4124,1,1,0,2,54670,1.0,20,8,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4
29,1,1,1,9,4,1,4125,1,2,6,1,29960,9.0,25,8,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4
42,0,1,1,17,1,0,4126,1,3,1,1,99980,5.0,24,8,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4
56,1,1,0,10,4,5,4127,1,2,0,1,40780,8.0,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4
41,0,1,1,13,4,0,4128,0,1,4,1,109200,0.0,15,8,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3
34,0,1,0,1,3,1,4129,0,1,2,1,62320,1.0,13,8,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3
36,0,0,0,1,1,1,4130,0,1,8,2,132470,1.0,14,8,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3
